,technology,source,source_type,year,type,country,capacity_definition,capacity,technology_level_0,technology_level_1,technology_level_2,technology_level_3
1533,Differently categorized fossil fuels,Terna,Transmission System Operator,2014,Installed capacity in MW,IT,Unknown,61719.85399999999,False,False,True,True
1534,Differently categorized fossil fuels,Terna,Transmission System Operator,2015,Installed capacity in MW,IT,Unknown,60240.814000000006,False,False,True,True
1535,Differently categorized fossil fuels,UN,Statistical Office,2013,Installed capacity in MW,NO,Net capacity,1611.0,False,False,True,True
1536,Differently categorized fossil fuels,UN Statistical Office,Statistical Office,2012,Installed capacity in MW,CH,Net capacity,959.0,False,False,True,True
1537,Differently categorized fossil fuels,e-control,Regulatory Authority,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,True,True
1538,Differently categorized fossil fuels,e-control,Regulatory Authority,2014,Installed capacity in MW,AT,Unknown,0.0,False,False,True,True
1539,Differently categorized fossil fuels,entsoe,Other association,2013,Installed capacity in MW,AT,Net capacity,7700.0,False,False,True,True
1540,Differently categorized fossil fuels,entsoe,Other association,2014,Installed capacity in MW,AT,Net capacity,7800.0,False,False,True,True
1541,Differently categorized fossil fuels,entsoe,Other association,2014,Installed capacity in MW,BE,Net capacity,0.0,False,False,True,True
1542,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,BE,Net capacity,0.0,False,False,True,True
1543,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,BG,Net capacity,0.0,False,False,True,True
1544,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
1545,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,CZ,Net capacity,100.0,False,False,True,True
1546,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,DE,Net capacity,0.0,False,False,True,True
1547,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,True,True
1548,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,EE,Net capacity,0.0,False,False,True,True
1549,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,ES,Net capacity,0.0,False,False,True,True
1550,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,FI,Net capacity,0.0,False,False,True,True
1551,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,FR,Net capacity,0.0,False,False,True,True
1552,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,GB,Net capacity,0.0,False,False,True,True
1553,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,GR,Net capacity,10.0,False,False,True,True
1554,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,HR,Net capacity,0.0,False,False,True,True
1555,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,HU,Net capacity,0.0,False,False,True,True
1556,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,IE,Net capacity,0.0,False,False,True,True
1557,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,IT,Net capacity,3900.0,False,False,True,True
1558,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,LT,Net capacity,0.0,False,False,True,True
1559,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,True
1560,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,LV,Net capacity,0.0,False,False,True,True
1561,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,NL,Net capacity,10.0,False,False,True,True
1562,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
1563,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,PL,Net capacity,0.0,False,False,True,True
1564,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,PT,Net capacity,0.0,False,False,True,True
1565,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,RO,Net capacity,10.0,False,False,True,True
1566,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,SE,Net capacity,0.0,False,False,True,True
1567,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,SI,Net capacity,10.0,False,False,True,True
1568,Differently categorized fossil fuels,entsoe,Other associations,2013,Installed capacity in MW,SK,Net capacity,10.0,False,False,True,True
1569,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,BG,Net capacity,0.0,False,False,True,True
1570,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
1571,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,CZ,Net capacity,40.0,False,False,True,True
1572,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,DE,Net capacity,0.0,False,False,True,True
1573,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,DK,Net capacity,0.0,False,False,True,True
1574,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,EE,Net capacity,0.0,False,False,True,True
1575,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,ES,Net capacity,10.0,False,False,True,True
1576,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,FI,Net capacity,0.0,False,False,True,True
1577,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,FR,Net capacity,0.0,False,False,True,True
1578,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,GB,Net capacity,0.0,False,False,True,True
1579,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,GR,Net capacity,0.0,False,False,True,True
1580,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,HR,Net capacity,0.0,False,False,True,True
1581,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,HU,Net capacity,0.0,False,False,True,True
1582,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,IE,Net capacity,0.0,False,False,True,True
1583,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,IT,Net capacity,0.0,False,False,True,True
1584,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,LT,Net capacity,0.0,False,False,True,True
1585,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,True
1586,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,LV,Net capacity,0.0,False,False,True,True
1587,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,NL,Net capacity,10.0,False,False,True,True
1588,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
1589,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,PL,Net capacity,0.0,False,False,True,True
1590,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,PT,Net capacity,0.0,False,False,True,True
1591,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,RO,Net capacity,10.0,False,False,True,True
1592,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,SE,Net capacity,0.0,False,False,True,True
1593,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,True
1594,Differently categorized fossil fuels,entsoe,Other associations,2014,Installed capacity in MW,SK,Net capacity,0.0,False,False,True,True
1595,Differently categorized fossil fuels,entsoe,Unknown,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,True,True
1596,Nuclear,Agencija za energijo,Ministry,2013,Installed capacity in MW,SI,Net capacity,696.0,False,True,True,True
1597,Nuclear,Agencija za energijo,Ministry,2014,Installed capacity in MW,SI,Net capacity,696.0,False,True,True,True
1598,Nuclear,Anre,Regulatory Authority,2013,Installed capacity in MW,RO,Unknown,1413.0,False,True,True,True
1599,Nuclear,Anre,Regulatory Authority,2014,Installed capacity in MW,RO,Unknown,1413.0,False,True,True,True
1600,Nuclear,BFE,Regulatory Authority,2012,Installed capacity in MW,CH,Unknown,3278.0,False,True,True,True
1601,Nuclear,BFE,Regulatory Authority,2014,Installed capacity in MW,CH,Unknown,3333.0,False,True,True,True
1602,Nuclear,BMWi,Ministry,2013,Installed capacity in MW,DE,Gross capacity,12696.0,False,True,True,True
1603,Nuclear,BMWi,Ministry,2014,Installed capacity in MW,DE,Gross capacity,12696.0,False,True,True,True
1604,Nuclear,CIRE,Private companies,2014,Installed capacity in MW,PL,Unknown,0.0,False,True,True,True
1605,Nuclear,Central Statistical Bureau of Latvia,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,True,True,True
1606,Nuclear,Central Statistical Bureau of Latvia,Statistical Office,2014,Installed capacity in MW,LV,Unknown,0.0,False,True,True,True
1607,Nuclear,Croation Transmission System operator (HOPS),Transmission System Operator,2013,Installed capacity in MW,HR,Unknown,0.0,False,True,True,True
1608,Nuclear,DEA,Ministry,2013,Installed capacity in MW,DK,Net capacity,0.0,False,True,True,True
1609,Nuclear,Department of Energy & Climate Change,Ministry,2015,Installed capacity in MW,GB,Unknown,9408.0,False,True,True,True
1610,Nuclear,ELIA,Transmission System Operator,2015,Installed capacity in MW,BE,Gross capacity,5925.8,False,True,True,True
1611,Nuclear,ERU,Regulatory Authority,2013,Installed capacity in MW,CZ,Net capacity,4290.0,False,True,True,True
1612,Nuclear,ERU,Regulatory Authority,2014,Installed capacity in MW,CZ,Net capacity,4290.0,False,True,True,True
1613,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,AT,Unknown,0.0,False,True,True,True
1614,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BE,Unknown,5927.0,False,True,True,True
1615,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BG,Unknown,1982.0,False,True,True,True
1616,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,CZ,Unknown,4290.0,False,True,True,True
1617,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DE,Unknown,12068.0,False,True,True,True
1618,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DK,Unknown,0.0,False,True,True,True
1619,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,EE,Unknown,0.0,False,True,True,True
1620,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,ES,Unknown,6984.0,False,True,True,True
1621,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FI,Unknown,2752.0,False,True,True,True
1622,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FR,Unknown,63130.0,False,True,True,True
1623,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GB,Unknown,9906.0,False,True,True,True
1624,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GR,Unknown,0.0,False,True,True,True
1625,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HR,Unknown,0.0,False,True,True,True
1626,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HU,Unknown,2000.0,False,True,True,True
1627,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IE,Unknown,0.0,False,True,True,True
1628,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IT,Unknown,0.0,False,True,True,True
1629,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LT,Unknown,0.0,False,True,True,True
1630,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LU,Unknown,0.0,False,True,True,True
1631,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,True,True,True
1632,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,NL,Unknown,485.0,False,True,True,True
1633,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PL,Unknown,0.0,False,True,True,True
1634,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PT,Unknown,0.0,False,True,True,True
1635,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,RO,Unknown,1411.0,False,True,True,True
1636,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SE,Unknown,9408.0,False,True,True,True
1637,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SI,Unknown,688.0,False,True,True,True
1638,Nuclear,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SK,Unknown,1940.0,False,True,True,True
1639,Nuclear,Eirgrid,Transmission System Operator,2014,Installed capacity in MW,IE,Unknown,0.0,False,True,True,True
1640,Nuclear,Eirgrid,Transmission System Operator,2015,Installed capacity in MW,IE,Unknown,0.0,False,True,True,True
1641,Nuclear,Energy Ministry,Ministry,2013,Installed capacity in MW,NO,Unknown,0.0,False,True,True,True
1642,Nuclear,Energy Ministry,Ministry,2015,Installed capacity in MW,NO,Unknown,0.0,False,True,True,True
1643,Nuclear,ILR,Regulatory Authority,2013,Installed capacity in MW,LU,Unknown,0.0,False,True,True,True
1644,Nuclear,ILR,Regulatory Authority,2014,Installed capacity in MW,LU,Unknown,0.0,False,True,True,True
1645,Nuclear,Litgrid,Transmission System Operator,2014,Installed capacity in MW,LT,Unknown,0.0,False,True,True,True
1646,Nuclear,Mavir,Transmission System Operator,2013,Installed capacity in MW,HU,Unknown,2000.0,False,True,True,True
1647,Nuclear,Mavir,Transmission System Operator,2014,Installed capacity in MW,HU,Unknown,2000.0,False,True,True,True
1648,Nuclear,REE,Transmission System Operator,2013,Installed capacity in MW,ES,Unknown,7866.47,False,True,True,True
