id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
725,Castro,,Castro,,Castro,Spain,Hydro,,195.29,41.697448,-5.8267305,Spain Power Plants Over 10 MW.csv
726,Heilbronn,,Heilbronn,,Heilbronn,Germany,Coal,Thermal,1066.0,49.1649540667,9.21140539967,Germany Power Plants (conventional).csv
727,Ringvaart,,Ringvaart,,Ringvaart steg,Belgium,Natural Gas,CCGT,359.0,51.1020865,3.718874,Belgium Power Plant.csv
728,Gent ham,,Ham ghent ocgt and heat,,Ham,Belgium,Natural Gas,OCGT,171.5,51.0548,3.72653335,Belgium Power Plant.csv
729,Simeri crichi,,Edison simeri crichi,,Simeri crichi,Italy,Natural Gas,CCGT,857.0,38.902426,16.651835,Italy Power Plant.csv
730,Altomonte,,Edison altomonte,,Altomonte,Italy,Natural Gas,CCGT,808.0,39.5735971334,16.1983941747,Italy Power Plant.csv
731,Grands malades,,Grand malades,,Hu grand malades,Belgium,Hydro,,5.0,50.4614282398,4.88543202362,Belgium Power Plant.csv
732,Ampsin neuville,,Ampsin neuville,,Hu ampsin neuville,Belgium,Hydro,,10.0,50.5375133033,5.2870503479,Belgium Power Plant.csv
733,Angleur,,Angleur,,Angleur tg,Belgium,Natural Gas,CCGT,238.0,50.6144975562,5.59156122742,Belgium Power Plant.csv
734,Bussi,,Edison bussi sul tirino,,Bussi,Italy,Natural Gas,CCGT,133.0,42.2044116667,13.8352413333,Italy Power Plant.csv
735,Torviscosa,,Edison torviscosa,,Torviscosa,Italy,Natural Gas,CCGT,790.0,45.81872,13.2852516667,Italy Power Plant.csv
736,Jesi,,Edison jesi,,Jesi,Italy,Natural Gas,CCGT,140.0,43.5419860333,13.2716441333,Italy Power Plant.csv
737,Sarmato,,Edison sarmato,,Sarmato,Italy,Natural Gas,CCGT,182.0,45.0563261,9.4969827,Italy Power Plant.csv
738,Candela,,Edison candela,,Candela,Italy,Natural Gas,CCGT,400.0,41.1803306667,15.4888956667,Italy Power Plant.csv
739,Andenne,,Andenne seilles,,Hu andenne,Belgium,Hydro,,9.15,50.491104,5.0825635,Belgium Power Plant.csv
740,Filippo mela,,Edipower san filippo del mela,,Filippo mela,Italy,Oil,CHP,1280.0,38.186266,15.2773377,Italy Power Plant.csv
741,Chivasso,,Edipower chivasso,,Chivasso,Italy,Natural Gas,CCGT,1179.0,45.186095,7.890719,Italy Power Plant.csv
742,Sermide,,Edipower sermide,,Sermide,Italy,Natural Gas,CCGT,1520.0,45.0053531667,11.2732275,Italy Power Plant.csv
743,Marina,,Marina ocgt,,Marina no st,Ireland,Natural Gas,OCGT,145.0,51.8989846459,-8.45820459404,Ireland and Northern Ireland.csv
744,Ardnacrusha,,Ardnacrusha,,Ardnacrusha,Ireland,Hydro,,86.0,52.31599445,-8.81098335,Ireland and Northern Ireland.csv
745,Poolbeg,,Poolbeg,,Poolbeg combined cycle,Ireland,Natural Gas,CCGT,978.2,53.33935,-6.1866,Ireland and Northern Ireland.csv
746,West offaly,,West offaly,,West offaly,Ireland,Coal,Thermal,150.0,53.275639,-8.038761,Ireland and Northern Ireland.csv
747,Aghada,,Aghada,,Aghada,Ireland,Natural Gas,"OCGT and CCGT,  CCGT",963.0,51.8348931124,-8.23453115211,Ireland and Northern Ireland.csv
748,Great island,,Great island,,Great island,Ireland,Oil,CHP,240.0,52.2842335,-6.9674445,Ireland and Northern Ireland.csv
749,Tarbert,,Tarbert,,Tarbert,Ireland,Oil,CHP,620.0,52.5810389,-9.3692389,Ireland and Northern Ireland.csv
750,Vandellos,,Vandellos,,Vandellos,Spain,Nuclear,,1087.1,40.9510944444,0.86613333335,EU Nuclear Power.csv
751,Asco,,Asco,,Asco,Spain,Nuclear,,2068.0,41.2004,0.5686722222,EU Nuclear Power.csv
752,Compostilla,,Compostilla,,Compostilla,Spain,Coal,Thermal,1199.6,42.61998,-6.564015,Spain Power Plants Over 10 MW.csv
753,Casella,,Enel casella,,Casella c.le,Italy,Natural Gas,CCGT,1512.0,45.0799150333,9.46498543333,Italy Power Plant.csv
754,Teruel,,Teruel andorra,,Teruel,Spain,Coal,"Thermal, Lignite",1055.77,40.9971535,-0.380591,Spain Power Plants Over 10 MW.csv
755,Tolle,,Enel porto tolle,,Porto tolle,Italy,Oil,CHP,2640.0,44.9414329333,12.4050039,Italy Power Plant.csv
756,Sulcis,,Enel sulcis grazia deledda,,Sulcis centr,Italy,Coal,Thermal,585.0,39.4942197667,8.6102591,Italy Power Plant.csv
757,Litoral almeria,,Litoral almeira carboneras,,Litoral almeria,Spain,Coal,Thermal,1158.0,36.9792435,-1.904541,Spain Power Plants Over 10 MW.csv
758,Barbara enel,,Santa barbara,,Santa barbara,Italy,Natural Gas,CCGT,390.0,43.5499765667,11.4815760667,Italy Power Plant.csv
759,Torrevaldaliga,,Enel torrevaldaliga nord,,Torrevaldaliga nord,Italy,Coal,Thermal,1980.0,42.1139211333,11.7729597333,Italy Power Plant.csv
760,Corsini,,Enel porto corsini teodora,,Porto corsini,Italy,Natural Gas,CCGT,750.0,44.4613951333,12.2443575667,Italy Power Plant.csv
761,Bexbach,,Bexbach,,Bexbach,Germany,Coal,Thermal,773.0,49.35869285,7.24269381467,Germany Power Plants (conventional).csv
762,Vannucci bastardo,,Enel pietro vannucci bastardo,,Bastardo,Italy,Coal,"Thermal, Lignite",150.0,42.8999472333,12.5445459667,Italy Power Plant.csv
763,Cristobal colon,,Cristobal colon,,Cristobal colon,Spain,Natural Gas,CCGT,400.0,37.203505,-6.9433475,Spain Power Plants Over 10 MW.csv
764,Nossener bruecke,,Nossener brücke,,Dresden nossener brücke,Germany,Natural Gas,CCGT,270.0,51.0474265603,13.7283537299,Germany Power Plants (conventional).csv
765,Brindisi enipower,,Enipower spa brindisi,,Enipower brindisi,Italy,Natural Gas,CCGT,1321.0,40.6345171667,17.9861826667,Italy Power Plant.csv
766,Munchen,,Munchen nord,,Nord,Germany,Coal,Thermal,390.0,48.1855533233,11.64136415,Germany Power Plants (conventional).csv
767,Olkiluoto,,Olkiluoto tvo finland,,Olkiluoto,Finland,Nuclear,,1920.0,61.2370222222,21.4420666666,EU Nuclear Power.csv
768,Tynagh,,Tynagh,,Tynagh,Ireland,Natural Gas,CCGT,404.0,53.1662,-8.381575,Ireland and Northern Ireland.csv
769,Westfalen,,Westfalen hamm,,Westfalen,Germany,Coal,Thermal,1600.0,51.6778430733,7.953428847,Germany Power Plants (conventional).csv
770,Charlottenburg,,Charlottenburg,,Charlottenburg,Germany,Natural Gas,Power and Heat OCGT,633.0,52.521201555,13.3695633301,Germany Power Plants (conventional).csv
771,Wedel,,Wedel,,Wedel,Germany,Coal,Thermal,392.0,53.5713935467,9.718270251,Germany Power Plants (conventional).csv
772,Reuter west,,Reuter west,,West,Germany,Coal,Thermal,640.0,52.8517615167,11.87421464,Germany Power Plants (conventional).csv
773,Emsland lingen,,Lingen emsland,,Emsland,Germany,Natural Gas,CCGT,1837.0,52.5013131117,7.31061532733,Germany Power Plants (conventional).csv
774,Villach,,Villach,,Villach,Austria,Hydro,,25.322,46.6215889,13.84261665,Verbund Power Plant.csv
775,Greifenstein,,Greifenstein,,Greifenstein,Austria,Hydro,,311.1,48.3509831883,16.2423280823,Verbund Power Plant.csv
776,Lavamund,,Lavamuend,,Lavamünd,Austria,Hydro,,28.0,46.6417425161,14.9425142838,Verbund Power Plant.csv
777,Paternion,,Paternion,,Paternion,Austria,Hydro,,24.0,46.71752835,13.64070555,Verbund Power Plant.csv
778,Kellerberg,,Kellersberg,,Kellerberg,Austria,Hydro,,25.0,46.67,13.70705555,Verbund Power Plant.csv
779,Huntstown,,Huntstown,,Huntstown,Ireland,Natural Gas,CCGT,747.0,53.41225,-6.32564,Ireland and Northern Ireland.csv
780,Lada,,Lada,,Ct lada,Spain,Coal,Thermal,513.0,43.307802385,-5.69545898437,Spain Power Plants Over 10 MW.csv
781,Saucelle,,Saucelle,,Saucelle,Spain,Hydro,,525.0,41.046344,-6.779991,Spain Power Plants Over 10 MW.csv
782,Cofrentes,,Cofrentes,,Cofrentes,Spain,Nuclear,,1102.0,39.2150333334,-1.05045,EU Nuclear Power.csv
783,Arcos iberdrola,,Arcos frontera,,Arcos frontera,Spain,Natural Gas,CCGT,1600.0,36.673653,-5.8157775,Spain Power Plants Over 10 MW.csv
784,Ricobayo esla,,Ricobayo,,Ricobayo,Spain,Hydro,,326.57,41.524192,-5.978008,Spain Power Plants Over 10 MW.csv
785,Villalcampo,,Villalcampo,,Villalcampo,Spain,Hydro,,215.81,41.506796,-6.067056,Spain Power Plants Over 10 MW.csv
786,Jose oriol,,Jose maria oriol alcantara,,"Jose oriol,",Spain,Hydro,,957.0,39.724475,-6.8842375,Spain Power Plants Over 10 MW.csv
787,Saltend,,Saltend,,Saltend,United Kingdom,Natural Gas,CCGT,1200.0,53.8009285765,-0.549722954707,UK Power Plant.csv
788,Moncalieri,,Iride moncalieri,,Moncalieri,Italy,Natural Gas,CCGT,790.0,44.9960611333,7.6788811,Italy Power Plant.csv
789,Frimmersdorf,,Frimmersdorf,,Frimmersdorf,Germany,Coal,"Thermal, Lignite",2413.0,51.0523565296,6.57702738147,Germany Power Plants (conventional).csv
790,Gundremmingen,,Gundremmingen,,Gundremmingen,Germany,Nuclear,,2688.0,48.5148011111,10.4017111111,EU Nuclear Power.csv
791,Ems lingen,,Emsland,,Emsland,Germany,Nuclear,,1406.0,52.4729152778,7.31912916665,EU Nuclear Power.csv
792,Mainz,,Mainz wiesbaden,,Mainz,Germany,Natural Gas,CCGT,776.0,50.0177576133,8.24861807633,Germany Power Plants (conventional).csv
793,Modugno sorgenia,,Sorgenia modugno,,Sorgenia puglia centrale di modugno,Italy,Natural Gas,CCGT,800.0,41.0941656333,16.7715115,Italy Power Plant.csv
794,Munchen,,Munchen sud,,Süd,Germany,Natural Gas,CCGT,763.89,48.1257228966,11.5656312531,Germany Power Plants (conventional).csv
795,Knapsack chemiepark,,Knapsack,,Knapsack natural,Germany,Natural Gas,CCGT,1230.0,50.8592813067,6.845495002,Germany Power Plants (conventional).csv
796,Dublin bay,,Dublin bay ringsend,,Dublin bay,Ireland,Natural Gas,CCGT,415.0,53.3409722,-6.21564445,Ireland and Northern Ireland.csv
797,Ringhals,,Ringhals,,Ringhals,Sweden,Nuclear,,4055.0,57.2585461111,12.1097866666,EU Nuclear Power.csv
798,Klingenberg,,Klingenberg,,Klingenberg,Germany,Coal,"Thermal, Lignite",188.0,52.4986556033,13.46054666,Germany Power Plants (conventional).csv
799,Janschwalde,,Janschwalde,,Jänschwalde,Germany,Coal,"Thermal, Lignite",3000.0,51.8420971074,14.4472365867,Germany Power Plants (conventional).csv
800,Boxberg,,Boxberg,,Boxberg,Germany,Coal,Lignite,2575.0,51.4074112767,14.575521269,Germany Power Plants (conventional).csv
801,Lichterfelde,,Berlin lichterfelde plantgermany,,Lichterfelde,Germany,Natural Gas,Thermal,450.0,52.488701555,13.3698633301,Germany Power Plants (conventional).csv
802,Schwarze pumpe,,Schwarze pumpe,,Schwarze pumpe,Germany,Coal,"Thermal, Lignite",1600.0,51.54983135,14.3616610562,Germany Power Plants (conventional).csv
803,Mitte berlin,,Berlin mite,,Mitte,Germany,Natural Gas,CCGT,444.0,52.5176682217,13.4067966634,Germany Power Plants (conventional).csv
804,Forsmark,,Forsmark,,Forsmark,Sweden,Nuclear,,3383.0,60.4030816666,18.1705083333,EU Nuclear Power.csv
805,Freudenau,,Freudenau,,Vienna freudenau,Austria,Hydro,,186.8,48.1925438801,16.4267375404,Verbund Power Plant.csv
806,Funsingau,,Funsingau,,Funsingau,Austria,Hydro,,27.0,47.22603335,12.02913,Verbund Power Plant.csv
807,Gerlos,,Gerlos,,Gerlos,Austria,Hydro,,200.2,47.23375165,11.89152665,Verbund Power Plant.csv
808,Melk,,Melk,,Melk,Austria,Hydro,,200.7,48.2252836256,15.3180303904,Verbund Power Plant.csv
809,Schwabek,,Schwabeck,,Schwabeck,Austria,Hydro,,79.0,46.654278,14.861578,Verbund Power Plant.csv
810,Aschach,,Aschach,,Aschach,Austria,Hydro,,287.0,48.199211743,14.1792207947,Verbund Power Plant.csv
811,Altenworth,,Altenwoerth,,Altenwörth,Austria,Hydro,,349.5,48.37891665,15.8528,Verbund Power Plant.csv
812,Veit,,St. veit,,St. veit,Austria,Hydro,,16.5,47.35234165,12.8872,Verbund Power Plant.csv
813,Schwarzach sbg,,Schwarzach,,Schwarzach,Austria,Hydro,,120.0,47.34926665,12.86945,Verbund Power Plant.csv
814,Cowes,,Cowes ocgt,,Cowes,United Kingdom,Natural Gas,OCGT,160.0,50.9852211082,-1.18927943772,UK Power Plant.csv
815,Niederaussem,,Niederaussem,,Niederaußem,Germany,Coal,"Thermal, Lignite",3826.0,50.9805849852,6.6588440889,Germany Power Plants (conventional).csv
816,Neurath,,Neurath,,Neurath,Germany,Coal,"Thermal, Lignite",2205.0,51.0452031233,6.596130472,Germany Power Plants (conventional).csv
817,Weisweiler,,Weisweiler,,Weisweiler,Germany,Coal,"Thermal, Lignite",2480.0,50.8318275667,6.31871646267,Germany Power Plants (conventional).csv
818,Aberthaw,,Aberthaw,,Aberthaw,United Kingdom,Coal,Thermal,1586.0,51.6891995333,-3.5168603,UK Power Plant.csv
819,Huckingen,,Duisberg huckingen,,Huckingen,Germany,Natural Gas,CHP,614.0,51.3650345667,6.727816,Germany Power Plants (conventional).csv
820,Dormagen rwe,,Dormagen,,Dormagen,Germany,Natural Gas,CCGT,586.3,51.0843938467,6.83222797433,Germany Power Plants (conventional).csv
821,Ibbenburen,,Ibbenburen,,Ibbenbüren,Germany,Coal,Thermal,838.0,52.2842629967,7.73648262633,Germany Power Plants (conventional).csv
822,Urreiting,,Urreiting,,Urreiting,Austria,Hydro,,16.5,47.37909165,13.21338335,Verbund Power Plant.csv
823,Johann,,St. johann,,St. johann,Austria,Hydro,,16.5,47.3369189,13.24814445,Verbund Power Plant.csv
824,Kreuzbergmaut,,Kreuzbergmaut,,Kreuzbergmaut,Austria,Hydro,,18.0,47.42893335,13.21373335,Verbund Power Plant.csv
825,Bischofhofen,,Bischofshofen,,Bischofshofen,Austria,Hydro,,16.0,47.41183335,13.21858335,Verbund Power Plant.csv
826,Grimsel ost,,Grimsel,,Grimsel,Switzerland,Hydro,,415.0,46.4420050266,8.05608684495,Switzerland Power Plant.csv
827,Ybbs persenberg,,Ybbs persenburg,,Ybbs persenbeug,Austria,Hydro,,242.2,48.18916,15.0682,Verbund Power Plant.csv
828,Wallsee mitterkirchen,,Wallsee mitterkirchen,,Wallsee mitterkirchen,Austria,Hydro,,212.4,48.16656,14.6953,Verbund Power Plant.csv
829,Annabrucke,,Annabruecke,,Annabrücke,Austria,Hydro,,90.0,46.5612,14.4795,Verbund Power Plant.csv
830,Coolkeeragh,,Coolkeeragh esb northern,,Coolkeeragh,United Kingdom,Natural Gas,CCGT,461.0,54.850291425,-6.90605760485,UK Power Plant.csv
831,Kaprun oberstufe,,Kaprun oberstufe limberg,,Kaprun oberstufe,Austria,Hydro,,113.0,47.1968,12.71922,Verbund Power Plant.csv
832,Ferlach maria rain,,Ferlach maria rain,,Ferlach maria rain,Austria,Hydro,,75.0,46.5462,14.2985,Verbund Power Plant.csv
833,Feistritz ludmannsdorf,,Feistritz ludmannsdorf,,Feistritz ludmannsdorf,Austria,Hydro,,88.2,46.5347,14.1712,Verbund Power Plant.csv
834,Ottensheim wilhering,,Ottenheim wilhering,,Ottensheim wilhering,Austria,Hydro,,183.0,48.31663,14.1512,Verbund Power Plant.csv
835,Abwinden asten,,Abwinden asten,,Abwinden asten,Austria,Hydro,,173.1,48.24798,14.4305,Verbund Power Plant.csv
836,Mayrhofen zemm,,Mayrhofen,,Mayrhofen,Austria,Hydro,,355.0,47.158065,11.850133,Verbund Power Plant.csv
837,Marghera levante,,Edison marghera levante,,Levante,Italy,Natural Gas,CCGT,835.3,45.4414954,12.29489495,Italy Power Plant.csv
838,Sloy,,Loch sloy,,Sloy,United Kingdom,Hydro,,153.0,56.5186556,-4.41287585,UK Power Plant.csv
839,Werdohl elverlingsen,,Werdohl elverlingsen,,Werdohl elverlingsen,Germany,Coal,,744.5,51.2668012479,7.73550298125,Germany Power Plants (conventional).csv
840,,,Api energia falconara igcc,,Api energia igcc,Italy,Natural Gas,CCGT,280.0,43.63524845,13.38813815,Italy Power Plant.csv
841,,,Bahia algeciras,,Ctcc bahia algeciras,Spain,Natural Gas,CCGT,820.536,36.1829,-5.3905,Spain Power Plants Over 10 MW.csv
842,,,Butgenbach,,Butgenbach,Belgium,Hydro,,1.8,50.4359,6.2106,Belgium Power Plant.csv
843,,,Cas tresorer,,Cas tresorer tg,Spain,Natural Gas,CCGT,460.0,39.5672,2.6895,Spain Power Plants Over 10 MW.csv
844,,,Floriffoux,,Hu floriffoux,Belgium,Hydro,,0.8,50.4468,4.7767,Belgium Power Plant.csv
845,,,Hydro vierre,,Vierre,Belgium,Hydro,,1.9,49.733,5.377,Belgium Power Plant.csv
846,,,Irsching ulrich hartmann,,Ulrich hartmann irsching,Germany,Natural Gas,CCGT,550.0,48.549911,11.9455548,Germany Power Plants (conventional).csv
847,,,Jochenstein,,Jochenstein,Austria,Hydro,,132.0,48.5184,13.7076,Verbund Power Plant.csv
848,,,Kaprun klammsee,,Klammsee,Austria,Hydro,,1.0,47.2591,12.7389,Verbund Power Plant.csv
849,,,Kaprun limberg,,Kaprun limberg,Austria,Hydro,,480.0,47.1985,12.7223,Verbund Power Plant.csv
850,,,Kilroot ocgt,,Kilroot ocgt,United Kingdom,Natural Gas,OCGT,142.0,54.690991425,-6.16386760485,UK Power Plant.csv
851,,,Knippegroen,,Zelzate knippegroen,Belgium,Natural Gas,,350.0,51.1587,3.8068,Belgium Power Plant.csv
852,,,Lough ree,,Lough rea,Ireland,Coal,Thermal,100.0,53.6747,-7.984,Ireland and Northern Ireland.csv
853,,,Marcinelle energie carsid,,Marcinelle energie carsid,Belgium,Natural Gas,CCGT,410.0,50.4138,4.4067,Belgium Power Plant.csv
854,,,Mochovce,,Mochovce,Slovakia,Nuclear,,940.0,48.2621,18.459,EU Nuclear Power.csv
855,,,Monsin,,Hu monsin,Belgium,Hydro,,19.7,50.6517,5.6308,Belgium Power Plant.csv
856,,,Nant drance,,Nant drance,Switzerland,Hydro,,900.0,46.5117291,8.04184805795,Switzerland Power Plant.csv
857,,,Puerto barcelona,,"Puerto barcelona,",Spain,Natural Gas,CCGT,866.3,41.3366,2.1594,Spain Power Plants Over 10 MW.csv
858,,,Sabon,,"Ctcc sabon,",Spain,Natural Gas,Combined Cycle Gas Engine (Ccge),400.0,43.329,-8.503,Spain Power Plants Over 10 MW.csv
859,,,Santurtzi santurce,,"Santurce,",Spain,Natural Gas,CCGT,400.0,43.34,-3.05394,Spain Power Plants Over 10 MW.csv
860,,,Sarlux cagliari igcc,,Sarlux,Italy,Natural Gas,CCGT,550.0,39.59749065,9.01843865,Italy Power Plant.csv
861,,,Severn,,Severn,United Kingdom,Natural Gas,CCGT,850.0,51.9201558,-3.35696495,UK Power Plant.csv
862,,,Sorgenia bertonico turano lodigiano,,Centrale di turano lodigiano bertonico lo,Italy,Natural Gas,CCGT,800.0,45.21544925,9.6640757494,Italy Power Plant.csv
863,,,Soto ribera,,Soto ribera,Spain,Coal,Thermal,615.0,43.3122,-5.87423,Spain Power Plants Over 10 MW.csv
864,,,Tirrenopower vado ligure,,Vado ligure,Italy,Natural Gas,CCGT,800.0,44.284018,8.421576,Italy Power Plant.csv
865,,,Wallnerau salzach,,Wallnerau salzach,Austria,Hydro,,13.0,47.316,13.14095,Verbund Power Plant.csv
866,,,Wallnerau unterwasser,,Wallnerau underwater,Austria,Hydro,,5.0,47.31554,13.140946,Verbund Power Plant.csv
867,,,Werfen pfarrwerfen,,Werfen pfarrwerfen,Austria,Hydro,,16.0,47.4698,13.1945,Verbund Power Plant.csv
868,,,West burton,,West burton,United Kingdom,Natural Gas, CCGT,1372.0,53.079837575,-0.7347111034,UK Power Plant.csv
869,,,Whitegate,,Whitegate,Ireland,Natural Gas,CCGT,445.0,51.8161,-8.2511,Ireland and Northern Ireland.csv
870,Vassli,Vassli,,,Vassli,Norway,Hydro,Pumped Storage,12.0,62.91985835,9.25911665,Norway Power Plants (ENTSOE) .csv
871,Nes,Nes,,,Nes oek,Norway,Hydro,Reservoir,299.0,60.36059835,9.94314835,Norway Power Plants (ENTSOE) .csv
872,Nedre vinstra,Vinstra,,,Nedre vinstra,Norway,Hydro,"Run-Of-River, Reservoir",438.0,61.588025,9.773875,Norway Power Plants (ENTSOE) .csv
873,Aguayo,Aguayo plant,,,Aguayo,Spain,Hydro,Pumped Storage,360.6,43.0719165,-4.0227475,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
874,Kvistforsen,Kvistforsen,,,Kvistforsen,Sweden,Hydro,Run-Of-River,140.0,64.7477751739,20.9081137759,Sweden Power Plant.csv
875,Pengfors,Pengfors krv,,,Pengfors,Sweden,Hydro,Reservoir,69.0,63.92738515,19.66710985,Sweden Power Plant.csv
876,Volgsjofors,Volgsjöfors,,,Volgsjofors,Sweden,Hydro,Reservoir,20.0,64.428816,16.231305,Sweden Power Plant.csv
877,Finndola,Finndola,,,Finndola,Norway,Hydro,Reservoir,130.0,59.18529,8.071735,Norway Power Plants (ENTSOE) .csv
878,Holen,Holen,,,Holen,Norway,Hydro,Run-Of-River,460.0,59.348235,7.29136165,Norway Power Plants (ENTSOE) .csv
879,Brokke,Brokke,,,Brokke,Norway,Hydro,"Run-Of-River, Reservoir",630.0,58.887815,8.23808335,Norway Power Plants (ENTSOE) .csv
880,Dynjanfoss,Dynjanfoss,,,Dynjanfoss,Norway,Hydro,Run-Of-River,39.0,59.05912335,8.44764,Norway Power Plants (ENTSOE) .csv
881,Hovatn,Hovatn,,,Hovatn,Norway,Hydro,Run-Of-River,55.0,58.98313165,7.67634665,Norway Power Plants (ENTSOE) .csv
882,Hekni,Hekni,,,Hekni,Norway,Hydro,Run-Of-River,60.0,58.8225,8.25697835,Norway Power Plants (ENTSOE) .csv
883,Jorundland,Jörundland,,,Jorundland,Norway,Hydro,Run-Of-River,65.0,58.90321,8.24897835,Norway Power Plants (ENTSOE) .csv
884,Moralets,Moralets llauset lleida huesca,,,Moralets,Spain,Hydro,Pumped Storage,221.4,42.5227245423,0.692099304199,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
885,Gronnsdal,Grönsdal,,,Gronsdal,Norway,Hydro,Run-Of-River,36.0,60.43651665,5.854745,Norway Power Plants (ENTSOE) .csv
886,Evanger,Evanger,,,Evanger,Norway,Hydro,Reservoir,446.0,60.6396,6.267235,Norway Power Plants (ENTSOE) .csv
887,Fosse,Fosse,,,Fosse,Norway,Hydro,Run-Of-River,25.0,60.53255165,5.81007665,Norway Power Plants (ENTSOE) .csv
888,Matre,Matre,,,Matre,Norway,Hydro,"Run-Of-River, Reservoir",426.0,60.836285,5.4477,Norway Power Plants (ENTSOE) .csv
889,Nygard bkk,Nygards,,,Nygard,Norway,Hydro,Reservoir,93.0,59.9593648,8.35757265,Norway Power Plants (ENTSOE) .csv
890,Sorfjord,Sorfjord,,,Sorfjord,Norway,Hydro,Run-Of-River,88.0,68.3837578,16.18259445,Norway Power Plants (ENTSOE) .csv
891,Gideabacka,Gideabacka,,,Gideabacka,Sweden,Hydro,Reservoir,15.8,63.33223465,19.1133465,Sweden Power Plant.csv
892,Sarp,Sarp,,,Sarp,Norway,Hydro,Reservoir,90.0,59.280175,11.121675,Norway Power Plants (ENTSOE) .csv
893,Vamma,Vamma,,,Vamma,Norway,Hydro,Reservoir,252.0,59.562829,11.166595,Norway Power Plants (ENTSOE) .csv
894,Tanes,Tanes,,,Tanes,Spain,Hydro,Pumped Storage,133.0,43.228304,-5.6902275,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
895,Ajaure,Ajaure,,,Ajaure,Sweden,Hydro,Reservoir,86.0,65.6103326688,15.4419674913,Sweden Power Plant.csv
896,Stadsforsen,Stadsforsen,,,Stadsforsen,Sweden,Hydro,Reservoir,142.0,63.1166482333,15.9508481667,Sweden Power Plant.csv
897,Guijo granadilla,Guijo grandadilla,,,Guijo granadilla,Spain,Hydro,Pumped Storage,54.0,40.1967535,-6.161695,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
898,Gabriel galan,Gabriel galan,,,Gabriel galan,Spain,Hydro,Pumped Storage,111.0,40.1967535,-6.161695,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
