id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
670,Fadalto,Fadalto,,,Fadalto,Italy,Hydro,Pumped Storage,210.0,46.0121266667,12.3132701,"energy_storage_exchange, Italy Power Plant.csv"
671,Riva garda,Ponale riva del garda ledro,,,Riva garda nuovo,Italy,Hydro,Pumped Storage,213.1,45.8868457186,10.8402870577,"energy_storage_exchange, Italy Power Plant.csv"
672,Taloro,Taloro,,,Taloro,Italy,Hydro,Pumped Storage,240.0,40.0937693333,9.161556,"energy_storage_exchange, Italy Power Plant.csv"
673,Ip,Ibón ip,,,Ip,Spain,Hydro,Pumped Storage,88.85,42.718138608,-0.492813568115,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
675,Brattset,Brattset,,,Brattset,Norway,Hydro,Run-Of-River,92.0,62.801224,9.99823515,Norway Power Plants (ENTSOE) .csv
676,Tevla,Tevla,,,Tevla,Norway,Hydro,Reservoir,91.2,63.39522,11.8303,Norway Power Plants (ENTSOE) .csv
677,Mosvik,Mosvik,,,Mosvik,Norway,Hydro,Run-Of-River,46.0,63.77212,10.93717,Norway Power Plants (ENTSOE) .csv
680,Saheim,Saheim,,,Saheim,Norway,Hydro,Reservoir,206.0,59.713525,8.921435,Norway Power Plants (ENTSOE) .csv
681,Svelgfoss,Svelgfoss,,,Svelgfoss,Norway,Hydro,Reservoir,111.0,59.570345,9.25788,Norway Power Plants (ENTSOE) .csv
683,Naddvik,Naddvik,,,Naddvik,Norway,Hydro,Run-Of-River,118.0,61.19112,7.62608835,Norway Power Plants (ENTSOE) .csv
684,Torpa,Torpa,,,Torpa,Norway,Hydro,Run-Of-River,170.0,60.998045,10.04551665,Norway Power Plants (ENTSOE) .csv
685,Lomen,Lomen,,,Lomen,Norway,Hydro,Run-Of-River,60.0,61.13441165,8.90632665,Norway Power Plants (ENTSOE) .csv
688,Bagn,Bagn,,,Bagn,Norway,Hydro,Run-Of-River,85.0,60.82449,9.55101,Norway Power Plants (ENTSOE) .csv
689,Harpefossen,Harpefoss,,,Harpefossen,Norway,Hydro,Run-Of-River,100.0,61.57479335,9.88720665,Norway Power Plants (ENTSOE) .csv
690,Ovre vinstra,Vinstra,,,Ovre vinstra,Norway,Hydro,Run-Of-River,176.0,61.47458835,9.33971335,Norway Power Plants (ENTSOE) .csv
692,Gallejaur,Gallejaur,,,Gallejuar,Sweden,Hydro,Reservoir,428.0,65.0192553354,19.4755029027,Sweden Power Plant.csv
693,Forsmo,Forsmo,,,Forsmo,Sweden,Hydro,Reservoir,300.0,63.21820785,17.23561535,Sweden Power Plant.csv
695,Bastusel,Bastusel,,,Bastusel,Sweden,Hydro,Reservoir,114.0,65.3810725,18.63724735,Sweden Power Plant.csv
698,Rusfors,Rusfors,,,Rusfors,Sweden,Hydro,Reservoir,45.0,64.6564639276,18.4578729876,Sweden Power Plant.csv
699,Leringsforsen,Leringsforsen,,,Leringsforsen,Sweden,Hydro,Reservoir,9.0,62.57876285,16.41161835,Sweden Power Plant.csv
700,Langed,Langed,,,Langed,Sweden,Hydro,Reservoir,5.5,58.92045985,12.3038005,Sweden Power Plant.csv
701,Torrejon,Torrejon,,,Torrejon,Spain,Hydro,Pumped Storage,132.0,39.9853395,-4.9062975,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
702,Cortes muela,Muela,,,Muela,Spain,Hydro,Pumped Storage,2000.0,39.245,-0.93666665,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
703,Waldshut,Waldshut plant,,,Waldshut,Germany,Hydro,Pumped Storage,158.4,47.82517745,8.11333069593,"energy_storage_exchange, Germany Power Plants (conventional).csv"
707,Niederwartha,Niederwartha station,,,Niederwartha,Germany,Hydro,Pumped Storage,120.0,51.0917042657,13.6032017851,"energy_storage_exchange, Germany Power Plants (conventional).csv"
708,Oksla,Oksla,,,Oksla,Norway,Hydro,Run-Of-River,240.0,60.4115778,5.6305422,Norway Power Plants (ENTSOE) .csv
710,Leirdola,Leirdöla,,,Leirdola,Norway,Hydro,Run-Of-River,130.0,61.46052165,7.22994835,Norway Power Plants (ENTSOE) .csv
711,Skogaby,Skogaby,,,Skogaby,Sweden,Hydro,Reservoir,12.5,56.53194465,13.18333315,Sweden Power Plant.csv
712,Karsefors,Karsefors,,,Karsefors,Sweden,Hydro,Reservoir,31.4,56.5068971582,13.0786655927,Sweden Power Plant.csv
713,Aura,Aura,,,Aura,Norway,Hydro,Reservoir,578.0,62.670115,8.53631,Norway Power Plants (ENTSOE) .csv
714,Saurdal,Saurdal,,,Saurdal,Norway,Hydro,Pumped Storage,674.0,59.22319445,6.1051389,"energy_storage_exchange, Norway Power Plants (ENTSOE) .csv"
716,Skallbole,Skallböle,,,Skallbole,Sweden,Hydro,Reservoir,46.0,62.3775927,17.0869099667,Sweden Power Plant.csv
718,Jukla,Jukla plants,,,Jukla,Norway,Hydro,Pumped Storage,44.0,59.96166665,6.00833335,"energy_storage_exchange, Norway Power Plants (ENTSOE) .csv"
719,Vinje,Vinje,,,Vinje,Norway,Hydro,Reservoir,375.0,59.59167835,7.928265,Norway Power Plants (ENTSOE) .csv
720,Bassalt,Bassalt,,,Bassalt,Sweden,Hydro,Reservoir,8.0,56.75,13.2833333,Sweden Power Plant.csv
723,Nissastroms,Nissaström,,,Nissastrom,Sweden,Hydro,Reservoir,11.2,56.83759365,13.004313,Sweden Power Plant.csv
725,Skjomen,Skjomen,,,Skjomen,Norway,Hydro,Reservoir,500.0,68.30188,17.31368835,Norway Power Plants (ENTSOE) .csv
726,Maar,Mar,,,Mar,Norway,Hydro,Reservoir,360.0,59.88177,8.637425,Norway Power Plants (ENTSOE) .csv
728,Nore,Nore,,,Nore,Norway,Hydro,Reservoir,314.0,60.2624916666,8.95967166667,Norway Power Plants (ENTSOE) .csv
729,Hylen,Hylen,,,Hylen,Norway,Hydro,Reservoir,320.0,58.982535,6.52213,Norway Power Plants (ENTSOE) .csv
730,Stolsdal,Stølsdal plant,,,Stolsdal,Norway,Hydro,Pumped Storage,26.0,59.22666665,6.18666665,"energy_storage_exchange, Norway Power Plants (ENTSOE) .csv"
733,Nea,Nea,,,Nea,Norway,Hydro,Reservoir,260.0,63.124178425,11.356746575,Norway Power Plants (ENTSOE) .csv
734,Bratsberg,Bratsberg,,,Bratsberg,Norway,Hydro,Reservoir,244.0,63.361475,10.453785,Norway Power Plants (ENTSOE) .csv
735,Tinfos,Tinfos,,,Tinfos telemark,Norway,Hydro,Run-Of-River,70.0,59.56762335,9.27391665,Norway Power Plants (ENTSOE) .csv
736,Skibotn,Skibotn,,,Skibotn,Norway,Hydro,Run-Of-River,83.0,69.357665,20.31242835,Norway Power Plants (ENTSOE) .csv
737,Driva,Driva,,,Driva,Norway,Hydro,Run-Of-River,160.0,63.39485835,9.70307835,Norway Power Plants (ENTSOE) .csv
738,Ritsem,Ritsem,,,Ritsem,Sweden,Hydro,Run-Of-River,320.0,67.3425164801,18.6478501143,Sweden Power Plant.csv
739,Grundfors,Grundfors,,,Grundfors,Sweden,Hydro,Reservoir,110.0,65.0323024805,17.3307603812,Sweden Power Plant.csv
740,Torpshammar,Torpshammar,,,Torpshammar,Sweden,Hydro,Reservoir,172.0,62.48762665,16.3401809,Sweden Power Plant.csv
742,Stenkullafors,Stenkullafors,,,Stenkullafors,Sweden,Hydro,Reservoir,58.0,64.0551528667,17.1992630667,Sweden Power Plant.csv
744,Midskog,Midskog,,,Midskog,Sweden,Hydro,Reservoir,155.0,63.2453257,15.1372542667,Sweden Power Plant.csv
747,Jarkvissle,Järkvissle,,,Jarkvissle,Sweden,Hydro,Reservoir,96.0,62.5965596429,16.9720031048,Sweden Power Plant.csv
748,Tuggen,Tuggen,,,Tuggen,Sweden,Hydro,Reservoir,118.0,64.5373959276,18.7757899876,Sweden Power Plant.csv
749,Parki,Parki,,,Parki,Sweden,Hydro,Reservoir,20.0,66.79878985,18.25402665,Sweden Power Plant.csv
751,Geesthacht,Geesthacht station,,,Geesthacht,Germany,Hydro,Pumped Storage,120.0,53.4376818,10.3649735,"energy_storage_exchange, Germany Power Plants (conventional).csv"
752,Fagerli,Fagerli,,,Fagerli,Norway,Hydro,Run-Of-River,72.0,67.11798335,16.08856,Norway Power Plants (ENTSOE) .csv
754,Hammarforsen,Hammarforsens,,,Hammarforsen,Sweden,Hydro,Reservoir,85.0,61.56478785,17.44395315,Sweden Power Plant.csv
758,Tonstad,Tonstad,,,Tonstad,Norway,Hydro,Reservoir,1600.0,58.660935,6.716895,Norway Power Plants (ENTSOE) .csv
760,Abjora,Abjora,,,Abjora,Norway,Hydro,Run-Of-River,103.0,60.92529165,9.3896735,Norway Power Plants (ENTSOE) .csv
761,Selsfors,Selsfors,,,Selsfors,Sweden,Hydro,Reservoir,61.0,64.21894085,20.29392185,Sweden Power Plant.csv
762,Batfors,Batfors,,,Batfors,Sweden,Hydro,Reservoir,42.0,64.97461985,20.661866,Sweden Power Plant.csv
764,Tjodan,Tjodan,,,Tjodan,Norway,Hydro,Reservoir,220.0,59.05214,6.6524,Norway Power Plants (ENTSOE) .csv
765,Florli,Florli,,,Florli,Norway,Hydro,Reservoir,89.0,59.01543,6.43283,Norway Power Plants (ENTSOE) .csv
766,Lomi,Lomi,,,Lomi,Norway,Hydro,Run-Of-River,140.0,67.12103,16.10224,Norway Power Plants (ENTSOE) .csv
767,Valdecanas,Valdencanas,,,Valdecanas,Spain,Hydro,Pumped Storage,247.17,40.23,-2.33,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
768,Siso,Siso,,,Siso,Norway,Hydro,Run-Of-River,229.0,67.32504,15.70731,Norway Power Plants (ENTSOE) .csv
769,Tunnsjodal,Tunnsjodal,,,Tunnsjodal,Norway,Hydro,Reservoir,203.0,64.70334,12.83542,Norway Power Plants (ENTSOE) .csv
770,Herva,Herva,,,Herva,Norway,Hydro,Pumped Storage,45.0,61.56622,7.86239,Norway Power Plants (ENTSOE) .csv
771,Byrte,Byrte,,,Byrte,Norway,Hydro,Reservoir,40.0,59.49612,7.83322,Norway Power Plants (ENTSOE) .csv
773,Sundsbarm,Sundsbarm,,,Sundsbarm,Norway,Hydro,Run-Of-River,200.0,59.49762,8.63427,Norway Power Plants (ENTSOE) .csv
774,Aroy,Aroy,,,Aroy,Norway,Hydro,Run-Of-River,108.0,61.27676,7.15457,Norway Power Plants (ENTSOE) .csv
775,Dabbsjo,Dabbsjö,,,Dabbsjo,Sweden,Hydro,Reservoir,26.0,64.607742,15.465791,Sweden Power Plant.csv
777,Aurland,Aurland,,,Aurland,Norway,Hydro,Reservoir,1398.0,60.855,7.30485,Norway Power Plants (ENTSOE) .csv
778,Kobbelv,Kobbelv,,,Kobbelv,Norway,Hydro,Reservoir,600.0,67.62319,15.59023,Norway Power Plants (ENTSOE) .csv
779,Tajo encantada,Tajo encantada málaga,,,Tajo encantada,Spain,Hydro,Pumped Storage,376.88,36.91,-4.76,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
780,Pintado,Pintado,,,Pintado,Spain,Hydro,Pumped Storage,34.8,37.94,-5.78,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
781,Brattingfoss,Brattingfoss,,,Brattingfoss,Norway,Hydro,Reservoir,21.4,64.04331,11.08354,Norway Power Plants (ENTSOE) .csv
782,Ylja,Ylja,,,Ylja,Norway,Hydro,Run-Of-River,66.0,61.19751,8.38084,Norway Power Plants (ENTSOE) .csv
783,Randi,Randi,,,Randi,Sweden,Hydro,Reservoir,90.0,66.706406,19.516481,Sweden Power Plant.csv
785,Estany gento sallente,Estany gento sallente plant,,,Estany gento sallente,Spain,Hydro,Pumped Storage,468.0,42.51,1.0,"energy_storage_exchange, Spain Power Plants Over 10 MW.csv"
786,Fjaremsfossen,Fjaeremsfoss,,,Fjaremsfossen,Norway,Hydro,Run-Of-River,27.0,63.32211,10.43658,Norway Power Plants (ENTSOE) .csv
788,Hjartdola,Hjartdola,,,Hjartdola,Norway,Hydro,Reservoir,208.0,59.60456,8.71143,Norway Power Plants (ENTSOE) .csv
789,,Abelvattnet,,,Abelvattnet,Sweden,Hydro,Reservoir,5.0,65.545168,14.981899,Sweden Power Plant.csv
791,,Alta,,,Alta krv,Norway,Hydro,Reservoir,250.0,69.72507,23.78191,Norway Power Plants (ENTSOE) .csv
792,,Bjorkasen,,,Bjorkasen,Norway,Hydro,Run-Of-River,5.0,68.331945,16.790221,Norway Power Plants (ENTSOE) .csv
793,,Borgund,,,Borgund,Norway,Hydro,Run-Of-River,240.0,61.05868,7.8192,Norway Power Plants (ENTSOE) .csv
795,,Oksenelvane,,,Oksenelvane,Norway,Hydro,Run-Of-River,30.0,61.84183,5.80134,Norway Power Plants (ENTSOE) .csv
796,,Svartisen,,,Svartisen,Norway,Hydro,Reservoir,1300.0,66.7282,13.91351,Norway Power Plants (ENTSOE) .csv
797,,Breive,,,Breive,Norway,Hydro,Pumped Storage,24.0,59.34647,7.24939,Norway Power Plants (ENTSOE) .csv
798,,Skarje,,,Skarje,Norway,Hydro,Pumped Storage,8.0,59.34647,7.24939,Norway Power Plants (ENTSOE) .csv
799,,Skjeggedal,,,Skjeggedal,Norway,Hydro,Pumped Storage,4.0,60.1289,6.63673,Norway Power Plants (ENTSOE) .csv
800,,Kjosnesfjorden dam,,,Kjosnesfjorden,Norway,Hydro,Reservoir,168.0,61.51765,6.61536,Norway Power Plants (ENTSOE) .csv
803,,Riedl energy,,,Energy riedl,Germany,Hydro,Pumped Storage,300.0,48.58,13.67,"energy_storage_exchange, Verbund Power Plant.csv"
804,Bolarque,,,,Bolarque,Spain,Hydro,Reservoir,242.94,40.419023,-2.922556,Spain Power Plants Over 10 MW.csv
805,Belesar,,,,Belesar,Spain,Hydro,Reservoir,331.01,42.608758658,-7.77115345001,Spain Power Plants Over 10 MW.csv
806,Tambre,,,,Tambre,Spain,Hydro,Run-Of-River,73.04,42.7858267671,-8.88733863831,Spain Power Plants Over 10 MW.csv
807,Las picadas,,,,Picadas,Spain,Hydro,Run-Of-River,24.32,40.3235958272,-4.20319318771,Spain Power Plants Over 10 MW.csv
808,Camporriondi,,,,Camporriondi,Spain,Hydro,Run-Of-River,15.2,43.3513965522,-5.12915611267,Spain Power Plants Over 10 MW.csv
810,Portodemouros,,,,Portodemouros,Spain,Hydro,Run-Of-River,88.12,42.309432,-8.204886,Spain Power Plants Over 10 MW.csv
811,Frieira ecologico,,,,Frieira,Spain,Hydro,Reservoir,178.15,42.1396684973,-8.10125827789,Spain Power Plants Over 10 MW.csv
812,Burguillo,,,,Burguillo,Spain,Hydro,Run-Of-River,61.95,40.4153258319,-4.50156211853,Spain Power Plants Over 10 MW.csv
813,Buendia,,,,Buendia,Spain,Hydro,Run-Of-River,55.29,40.3664274192,-2.75645256042,Spain Power Plants Over 10 MW.csv
814,Castrejon,,,,Castrejon,Spain,Hydro,Run-Of-River,80.73,39.887964,-4.453876,Spain Power Plants Over 10 MW.csv
815,Avise,,,,Avise,Italy,Hydro,Reservoir,146.7,45.70872365,7.1398219,Italy Power Plant.csv
816,Valpelline,,,,Valpelline,Italy,Hydro,Reservoir,130.0,45.8246612,7.3248263,Italy Power Plant.csv
817,Vikesa,,,,Vikesa,Norway,Hydro,Reservoir,5.0,58.63759,6.09133,Norway Power Plants (ENTSOE) .csv
818,Arnoia,,,,C.h. arnoya modificada,Spain,Hydro,Run-Of-River,11.4,42.2505671113,-8.13112735748,Spain Power Plants Over 10 MW.csv
819,Hol,,,,Hol,Norway,Hydro,Reservoir,348.0,60.6333333,8.1666667,Norway Power Plants (ENTSOE) .csv
820,Lya,,,,Lya,Norway,Hydro,Reservoir,6.0,60.6666667,8.75,Norway Power Plants (ENTSOE) .csv
821,Hammeren,,,,Hammeren,Norway,Hydro,Reservoir,6.0,69.6,20.55,Norway Power Plants (ENTSOE) .csv
823,Usta,,,,Usta,Norway,Hydro,Reservoir,206.0,60.62821,8.56279,Norway Power Plants (ENTSOE) .csv
824,Gjuva,,,,Gjuva,Norway,Hydro,Reservoir,11.0,62.4833333,6.0,Norway Power Plants (ENTSOE) .csv
825,Pfrombach,,,,Pfrombach,Germany,Hydro,Run-Of-River,22.7,48.44071245,11.994894,Germany Power Plants (conventional).csv
826,Walchensee,,,,Walchensee,Germany,Hydro,Run-Of-River,124.0,47.61822155,11.3399281,Germany Power Plants (conventional).csv
827,Rain,,,,Rain,Germany,Hydro,Run-Of-River,11.2,48.6864918,10.9082667,Germany Power Plants (conventional).csv
828,Egglfing obernberg,,,,Egglfing,Germany,Hydro,Run-Of-River,124.4,48.3508374547,13.31077028,Verbund Power Plant.csv
829,Malgomaj,,,,Malgomaj,Sweden,Hydro,Run-Of-River,11.0,64.8,16.016667,Sweden Power Plant.csv
832,Ettling,,,,Ettling,Germany,Hydro,Run-Of-River,13.5,48.8166667,11.6666667,Germany Power Plants (conventional).csv
834,Remolina,,,,Remolina,Spain,Hydro,Reservoir,100.0,42.90357,-5.143736,Spain Power Plants Over 10 MW.csv
835,Bergheim,,,,Bergheim,Germany,Hydro,Run-Of-River,23.7,50.9549114377,6.64031383027,Germany Power Plants (conventional).csv
837,Merching,,,,Merching,Germany,Hydro,Run-Of-River,13.536,48.2454201519,10.9858369784,Germany Power Plants (conventional).csv
838,Dingolfing,,,,Dingolfing,Germany,Hydro,Run-Of-River,17.76,48.6317067,12.4988717,Germany Power Plants (conventional).csv
839,Altheim,,,,Altheim,Germany,Hydro,Run-Of-River,18.68,48.89008665,9.76830095,Germany Power Plants (conventional).csv
842,Bertoldsheim,,,,Bertoldsheim,Germany,Hydro,Run-Of-River,18.9,48.7532279,11.03306595,Germany Power Plants (conventional).csv
843,Unterbergen,,,,Unterbergen,Germany,Hydro,Run-Of-River,12.96,48.23268115,10.9465993,Germany Power Plants (conventional).csv
844,Obernach,,,,Obernach,Germany,Hydro,Run-Of-River,12.8,47.5798645796,11.3204528578,Germany Power Plants (conventional).csv
845,Hochstadt,,,,Höchstädt,Germany,Hydro,Run-Of-River,10.0,49.7023795553,11.1118290285,Germany Power Plants (conventional).csv
847,Oberpeiching,,,,Oberpeiching,Germany,Hydro,Run-Of-River,12.3,49.1882837,9.35458525,Germany Power Plants (conventional).csv
848,Niederaichbach,,,,Niederaichbach,Germany,Hydro,Run-Of-River,16.2,48.6034252,12.31671765,Germany Power Plants (conventional).csv
849,Arbon,,,,Arbon,Spain,Hydro,Run-Of-River,56.04,43.448586,-6.705343,Spain Power Plants Over 10 MW.csv
850,Bittenbrunn,,,,Bittenbrunn,Germany,Hydro,Run-Of-River,20.2,49.0567943718,11.4923827619,Germany Power Plants (conventional).csv
854,Silvon,,,,Silvon,Spain,Hydro,Run-Of-River,81.54,43.432004,-6.815132,Spain Power Plants Over 10 MW.csv
856,Prittriching,,,,Prittriching,Germany,Hydro,Run-Of-River,12.96,48.20073155,10.92275755,Germany Power Plants (conventional).csv
857,Doiras,,,,Doiras,Spain,Hydro,Run-Of-River,61.94,43.432004,-6.815132,Spain Power Plants Over 10 MW.csv
862,Ivoz ramet,,,,Hu ivoz ramet,Belgium,Hydro,Run-Of-River,10.2,50.6022256026,5.44355392456,Belgium Power Plant.csv
863,Taio,,,,Taio,Italy,Hydro,Reservoir,161.0,46.334602623,11.0642623901,Italy Power Plant.csv
864,Tannheim,,,,Tannheim,Germany,Hydro,Run-Of-River,14.5,47.9998147,10.0841327,Germany Power Plants (conventional).csv
865,Grosio,,,,Grosio,Italy,Hydro,Reservoir,655.0,46.489007,10.294052,Italy Power Plant.csv
866,Tryland,,,,Tryland,Norway,Hydro,Reservoir,5.0,58.25,7.9666667,Norway Power Plants (ENTSOE) .csv
867,Berlifoss,,,,Berlifoss,Norway,Hydro,Reservoir,13.0,59.1666667,8.5,Norway Power Plants (ENTSOE) .csv
869,Evenstad,,,,Evenstad,Norway,Hydro,Reservoir,27.0,58.5666667,8.6833333,Norway Power Plants (ENTSOE) .csv
870,Hoylandsfoss,,,,Hoylandsfoss,Norway,Hydro,Reservoir,9.0,58.2666667,6.8333333,Norway Power Plants (ENTSOE) .csv
871,Hunsfoss,,,,Hunsfos,Norway,Hydro,Reservoir,18.0,58.26936,7.97413,Norway Power Plants (ENTSOE) .csv
872,Ulvund,,,,Ulvund,Norway,Hydro,Reservoir,22.0,62.8666667,8.45,Norway Power Plants (ENTSOE) .csv
875,Haverstad,,,,Haverstad,Norway,Hydro,Reservoir,62.0,58.1,7.0666667,Norway Power Plants (ENTSOE) .csv
876,Logna,,,,Logna,Norway,Hydro,Reservoir,22.0,58.3166667,6.6666667,Norway Power Plants (ENTSOE) .csv
878,Rygene,,,,Rygene,Norway,Hydro,Reservoir,65.0,58.4,8.6333333,Norway Power Plants (ENTSOE) .csv
879,Laudal,,,,Laudal,Norway,Hydro,Reservoir,38.0,58.25,7.5,Norway Power Plants (ENTSOE) .csv
880,Nomeland,,,,Nomeland,Norway,Hydro,Reservoir,56.0,58.3833333,7.8333333,Norway Power Plants (ENTSOE) .csv
882,Steinsfoss,,,,Steinsfoss,Norway,Hydro,Reservoir,125.0,58.26936,7.97413,Norway Power Plants (ENTSOE) .csv
883,Bjelland,,,,Bjelland,Norway,Hydro,Reservoir,70.0,58.3833333,7.5166667,Norway Power Plants (ENTSOE) .csv
884,Hogefoss,,,,Hogefoss,Norway,Hydro,Reservoir,27.0,59.1666667,8.5,Norway Power Plants (ENTSOE) .csv
887,Fully,,,,Fully,Switzerland,Hydro,Run-Of-River,6.0,46.1385117882,7.1146774292,Switzerland Power Plant.csv
888,Mieville,,,,Miéville,Switzerland,Hydro,Run-Of-River,60.0,46.7125028146,8.27253180105,Switzerland Power Plant.csv
889,Chandoline,,,,Chandoline,Switzerland,Hydro,Run-Of-River,150.0,46.251268,7.593183,Switzerland Power Plant.csv
892,Rialb,,,,C.h. rialb .,Spain,Hydro,Run-Of-River,30.7,41.9752689311,1.25607848167,Spain Power Plants Over 10 MW.csv
893,Sassello roveredo,,,,Sassello,Switzerland,Hydro,Run-Of-River,20.8,46.235122,9.126217,Switzerland Power Plant.csv
894,Beznau hydro,,,,Beznau,Switzerland,Hydro,Run-Of-River,25.7,47.5709089378,8.25845718384,Switzerland Power Plant.csv
895,Russein,,,,Russein,Switzerland,Hydro,Run-Of-River,10.52,46.7034088063,8.85090351105,Switzerland Power Plant.csv
896,Stampa,,,,Stampa,Switzerland,Hydro,Run-Of-River,5.0,46.015621,8.945343,Switzerland Power Plant.csv
897,Naturno,,,,Centrale naturno,Italy,Hydro,Reservoir,220.58,46.6493013,11.0046307,Italy Power Plant.csv
898,Eriste,,,,Eriste,Spain,Hydro,Reservoir,87.6,42.5898677138,0.492668151855,Spain Power Plants Over 10 MW.csv
899,Toran,,,,Toran,Spain,Hydro,Run-Of-River,13.2,42.231195,-7.830264,Spain Power Plants Over 10 MW.csv
900,Pampaneira,,,,Pampaneira,Spain,Hydro,Run-Of-River,12.8,36.9401510172,-3.36095809937,Spain Power Plants Over 10 MW.csv
901,Las ondinas,,,,Ondinas,Spain,Hydro,Reservoir,82.46,42.820561,-6.487473,Spain Power Plants Over 10 MW.csv
902,Mucone,,,,Mucone,Italy,Hydro,Run-Of-River,101.44,39.4929515,16.3843719,Italy Power Plant.csv
903,Oliana,,,,Oliana,Spain,Hydro,Run-Of-River,38.38,42.068952,1.313526,Spain Power Plants Over 10 MW.csv
904,Sondrio,,,,Sondrio,Italy,Hydro,Run-Of-River,144.1,46.16996985,9.87292985,Italy Power Plant.csv
905,Brandariz,,,,C. h. salto central brandariz,Spain,Hydro,Run-Of-River,17.5,42.8166667,-8.2833333,Spain Power Plants Over 10 MW.csv
907,Froland,,,,Froland,Norway,Hydro,Reservoir,29.0,60.3833333,5.8,Norway Power Plants (ENTSOE) .csv
909,Dale,,,,Dale tue,Norway,Hydro,Reservoir,178.0,60.4833333,5.7333333,Norway Power Plants (ENTSOE) .csv
910,Ulvik,,,,Ulvik,Norway,Hydro,Reservoir,24.0,60.57117,6.91701,Norway Power Plants (ENTSOE) .csv
911,Steinsland,,,,Steinsland,Norway,Hydro,Reservoir,198.0,60.9166667,5.9833333,Norway Power Plants (ENTSOE) .csv
912,Vemundsbotn,,,,Vemundsbotn,Norway,Hydro,Reservoir,55.0,60.79887,5.30418,Norway Power Plants (ENTSOE) .csv
915,Hellandsfoss,,,,Hellandsfoss,Norway,Hydro,Reservoir,35.0,60.1,6.6333333,Norway Power Plants (ENTSOE) .csv
916,Herlandsfoss,,,,Herlandsfoss,Norway,Hydro,Reservoir,15.0,60.55,5.5833333,Norway Power Plants (ENTSOE) .csv
917,Stordal,,,,Stordal,Norway,Hydro,Reservoir,37.0,60.25,5.1333333,Norway Power Plants (ENTSOE) .csv
918,Fossmark,,,,Fossmark,Norway,Hydro,Reservoir,11.0,60.4833333,5.7333333,Norway Power Plants (ENTSOE) .csv
919,Myster,,,,Myster,Norway,Hydro,Reservoir,125.0,60.4833333,5.7333333,Norway Power Plants (ENTSOE) .csv
920,Oksebotn,,,,Oksebotn,Norway,Hydro,Reservoir,16.0,60.62296,6.42286,Norway Power Plants (ENTSOE) .csv
921,Heggmoen,,,,Heggmoen,Norway,Hydro,Reservoir,12.0,67.28,14.40501,Norway Power Plants (ENTSOE) .csv
922,Viulfoss,,,,Viulfoss,Norway,Hydro,Reservoir,13.0,60.1166667,10.2666667,Norway Power Plants (ENTSOE) .csv
923,Gamlebrofoss,,,,Gamlebrofoss,Norway,Hydro,Reservoir,18.0,59.66858,9.65017,Norway Power Plants (ENTSOE) .csv
924,Pikerfoss,,,,Pikerfoss,Norway,Hydro,Reservoir,18.0,59.85,9.45,Norway Power Plants (ENTSOE) .csv
926,Gurtnellen,,,,Gurtnellen,Switzerland,Hydro,Run-Of-River,6.6,46.740074,8.624676,Switzerland Power Plant.csv
928,Kaiserstuhl,,,,Kaiserstuhl,Switzerland,Hydro,Run-Of-River,10.3,46.813809,8.17205,Switzerland Power Plant.csv
929,Las conchas,,,,Conchas,Spain,Hydro,Run-Of-River,49.38,42.407456473,-7.53164291382,Spain Power Plants Over 10 MW.csv
930,Velle,,,,Velle,Spain,Hydro,Run-Of-River,86.48,42.3333333,-7.85,Spain Power Plants Over 10 MW.csv
931,Salas,,,,Salas,Spain,Hydro,Run-Of-River,53.1,41.956095,-7.973959,Spain Power Plants Over 10 MW.csv
932,Juan es,,,,Juan,Spain,Hydro,Run-Of-River,38.81,40.3618495478,-4.39830780029,Spain Power Plants Over 10 MW.csv
933,Castrelo fenosa,,,,Castrelo,Spain,Hydro,Reservoir,135.59,42.2979765602,-8.06696891785,Spain Power Plants Over 10 MW.csv
934,Entrepenas,,,,Entrepenas,Spain,Hydro,Run-Of-River,40.8,40.517524,-2.792505,Spain Power Plants Over 10 MW.csv
935,Peares,,,,Peares,Spain,Hydro,Reservoir,199.17,42.4536237092,-7.73336648941,Spain Power Plants Over 10 MW.csv
936,Albarellos,,,,Albarellos,Spain,Hydro,Run-Of-River,67.6,42.433318,-8.144306,Spain Power Plants Over 10 MW.csv
937,Mandeo zarzo,,,,Mandeo zarzo,Spain,Hydro,Run-Of-River,26.8,43.234692,-8.017052,Spain Power Plants Over 10 MW.csv
940,Bjorna,,,,Bjorna,Sweden,Hydro,Run-Of-River,17.0,63.5666667,18.55,Sweden Power Plant.csv
941,Gidbole,,,,Gidbole,Sweden,Hydro,Run-Of-River,13.5,63.4,19.05,Sweden Power Plant.csv
943,Nendaz,,,,Nendaz,Switzerland,Hydro,Reservoir,408.0,46.1853368487,7.35893730635,Switzerland Power Plant.csv
944,Sama,,,,Sama,Norway,Hydro,Reservoir,8.0,63.7166667,9.5666667,Norway Power Plants (ENTSOE) .csv
