id,country_code,company,name_bnetza,block_bnetza,name_uba,postcode,city,street,state,commissioned_original,commissioned,retrofit,shutdown,status,fuel,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,type,eeg,chp,capacity_net_bnetza,capacity_gross_uba,chp_capacity_uba,merge_comment,efficiency_data,efficiency_source,efficiency_estimate,network_node,voltage,network_operator,lat,lon,comment
BNA0144,DE,swb Erzeugung GmbH & Co. KG,KW Hastedt,Block 15,Bremen-Hastedt 15,28207,Bremen,Hastedter Osterdeich 255,Bremen,1989,1989.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,119.0,130.0,155.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3975,DE0072032820700000000000000232557,110,Wesernetz Bremen GmbH,53.060080000000006,8.873280000000001,
BNA0145,DE,swb Erzeugung GmbH & Co. KG,KW Hafen,Block 5,,28237,Bremen,Otavistr. 7-9,Bremen,1968,1968.0,,,shutdown_temporary,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,127.0,,,,,,0.345,DE0072032825900000000000000232559,110,Wesernetz Bremen GmbH,53.12481999999999,8.72887,
BNA0146,DE,swb Erzeugung GmbH & Co. KG,KW Hafen,Block 6,"Bremen-Hafen 6, (Elfi)",28237,Bremen,Otavistr. 7-9,Bremen,1979,1979.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,300.0,315.0,39.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3725,DE0072032823700000000000000232558,110,Wesernetz Bremen GmbH,53.124860999999996,8.728657,
BNA0147,DE,GDF SUEZ Energie Deutschland AG,Farge,Farge,Bremen-Farge,28777,Bremen,Wilhelmshavener Str. 6,Bremen,1969,1969.0,2007.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,350.0,397.0,26.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4425,Farge - FA1,220,TenneT TSO GmbH ,53.20206653,8.516153926,
BNA0187,DE,Uniper Kraftwerke GmbH ,Datteln,1,,45711,Datteln,,Nordrhein-Westfalen,1964,1964.0,,2013.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,95.0,,,,,,0.335,Datteln,110,DB Energie GmbH,51.62952,7.331174000000001,
BNA0188,DE,Uniper Kraftwerke GmbH ,Datteln,2,,45711,Datteln,,Nordrhein-Westfalen,1964,1964.0,,2013.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,95.0,,,,,,0.335,Datteln,110,DB Energie GmbH,51.62952,7.331174000000001,
BNA0189,DE,Uniper Kraftwerke GmbH ,Datteln,3,,45711,Datteln,,Nordrhein-Westfalen,1969,1969.0,,2013.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,113.0,,,,,,0.3475,Datteln,110,DB Energie GmbH,51.62952,7.331174000000001,
BNA0203,DE,Uniper Kraftwerke GmbH ,Knepper,C,,44357,Dortmund,,Nordrhein-Westfalen,1971,1971.0,,2014.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,345.0,,,,,,0.3525,Pöppinghausen,380,Amprion GmbH,51.56846926,7.349182511,
BNA0211,DE,Stadtwerke Duisburg AG,HKW I,ZAWSF,Duisburg-Hochfeld HKW I,47053,Duisburg,Zirkelstraße,Nordrhein-Westfalen,1985,1985.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,95.0,106.0,139.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3875,UW HKW I,110,Netze Duisburg GmbH,51.429324,6.751983999999999,
BNA0212,DE,Stadtwerke Duisburg AG,HKW II/B,HKW II/B,,47053,Duisburg,Zirkelstraße,Nordrhein-Westfalen,1965,1965.0,,2012.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,133.0,,,,,,0.3375,UW HKW II,110,Netze Duisburg GmbH,51.429324,6.751983999999999,
BNA0215,DE,Steag GmbH,KW Walsum,Walsum 7,,47179,Duisburg,Dr. Wilhelm-Roelen-Str.129,Nordrhein-Westfalen,1959,1959.0,,2014.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,129.0,,,,,,0.3225,220 kV Schaltanlage Walsum,220,Amprion GmbH,51.528611,6.711944,
BNA0216a,DE,Steag GmbH,KW Walsum,Walsum 9,Duisburg-Walsum 9,47180,Duisburg,Dr. Wilhelm-Roelen-Str.129,Nordrhein-Westfalen,1988,1988.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,370.0,410.0,295.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.395,220 kV Schaltanlage Walsum,220,Amprion GmbH,51.526720000000005,6.71868,
BNA0216b,DE,Steag GmbH,KW Walsum,Walsum 10,Duisburg-Walsum 10,47180,Duisburg,Dr. Wilhelm-Roelen-Str.129,Nordrhein-Westfalen,2013,2013.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,725.0,790.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.45,http://www.energystate.de/detail.php?lang=de&kat=project&id=183,0.4575,SA-Walsum,380,Amprion GmbH,51.526720000000005,6.71868,
BNA0252,DE,Gemeinschaft nach Bruchteilen der Saarstahl AG (SAG) und Saarschmiede GmbH Freiformschmiede (SSF),Kraftwerk Ensdorf,Block 3,Ensdorf 3,66806,Ensdorf,Kurt Kessler Str. 1,Saarland,1971,1971.0,2002.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,283.0,310.0,60.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.43,Schaltanlage Ensdorf,110,VSE Verteilnetz GmbH,49.293248,6.770936999999999,
BNA0253,DE,"VSE AG, Kraftwerk Ensdorf",Kraftwerk Ensdorf,Block 1,Ensdorf 1,66806,Ensdorf,Kurt-Kessler-Str.,Saarland,1963,1963.0,2002.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,106.0,120.0,66.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.36,http://www.spd-saar.de/uploads/media/konzept_bergbau.pdf,0.43,Schaltanlage Ensdorf (UA-Ensdorf); DE 0001816680600000000000000580138,220,Amprion GmbH,49.293248,6.770936999999999,
BNA0261b,DE,Erlanger Stadtwerke AG,HKW Erlangen,K6 DT2,,91052,Erlangen, Äußere Bruckerstr. 33,Bayern,1980,1980.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,17.4,,,,,,0.375,UW Mitte,20,Erlanger Stadtwerke AG,49.59283,11.00148,
BNA0270,DE,Stadtwerke Flensburg GmbH,Heizkraftwerk FL,Block 11,,24939,Flensburg,,Schleswig-Holstein,1992,1992.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,27.0,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.405,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,54.80495,9.43244,
BNA0271,DE,Stadtwerke Flensburg GmbH,Heizkraftwerk FL,Block 10,,24939,Flensburg,,Schleswig-Holstein,1988,1988.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,29.0,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.395,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,54.80495,9.43244,
BNA0272,DE,Stadtwerke Flensburg GmbH,Heizkraftwerk FL,Block 9,,24939,Flensburg,,Schleswig-Holstein,1985,1985.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,33.0,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3875,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,54.80495,9.43244,
BNA0273,DE,Stadtwerke Flensburg GmbH,Heizkraftwerk FL,Block 8,,24939,Flensburg,,Schleswig-Holstein,1982,1982.0,,,special_case,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,35.0,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.38,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,54.80495,9.43244,
BNA0274,DE,Stadtwerke Flensburg GmbH,Heizkraftwerk FL,Block 7,,24939,Flensburg,,Schleswig-Holstein,1978,1978.0,,,special_case,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,23.0,,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.37,SW Flensburg GmbH,60,Stadtwerke Flensburg GmbH ,54.80495,9.43244,
BNA0289b,DE,Mainova AG,HKW West,Block 2,Frankfurt-West 2 u. 3,60627,Frankfurt am Main,Gutleutstraße 231,Hessen,1989,1989.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,61.5,62.06027,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3975,UW Gutleutstraße,110,NRM Netzdienste Rhein-Main GmbH,50.09843,8.65313,
BNA0290,DE,Mainova AG,HKW West,Block 3,Frankfurt-West 2 u. 3,60627,Frankfurt am Main,Gutleutstraße 231,Hessen,1989,1989.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,61.5,62.06027,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3975,UW Gutleutstraße,110,NRM Netzdienste Rhein-Main GmbH,50.09843,8.65313,
BNA0331,DE,Uniper Kraftwerke GmbH ,Scholven,C,Gelsenkirchen-Scholven C,45896,Gelsenkirchen,,Nordrhein-Westfalen,1969,1969.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,345.0,370.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3475,Scholven,220,Amprion GmbH,51.60236802,7.009894096,
BNA0332,DE,Uniper Kraftwerke GmbH ,Scholven,B,Gelsenkirchen-Scholven B,45896,Gelsenkirchen,,Nordrhein-Westfalen,1968,1968.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,345.0,370.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.345,Scholven,220,Amprion GmbH,51.60236802,7.009894096,
BNA0333,DE,Uniper Kraftwerke GmbH ,Scholven,D,,45896,Gelsenkirchen,,Nordrhein-Westfalen,1970,1970.0,,2014.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,345.0,,,,,,0.35,Scholven,220,Amprion GmbH,51.60236802,7.009894096,
BNA0334,DE,Uniper Kraftwerke GmbH ,Scholven,E,,45896,Gelsenkirchen,,Nordrhein-Westfalen,1971,1971.0,,2014.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,345.0,,,,,,0.3525,Scholven,220,Amprion GmbH,51.60236802,7.009894096,
BNA0335,DE,Uniper Kraftwerke GmbH ,Scholven,F,,45896,Gelsenkirchen,,Nordrhein-Westfalen,1979,1979.0,,2014.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,676.0,,,,,,0.3725,Scholven,380,Amprion GmbH,51.60236802,7.009894096,
BNA0336,DE,Uniper Kraftwerke GmbH ,FWK Buer,,,45896,Gelsenkirchen,,Nordrhein-Westfalen,1985,1985.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,70.0,,,,,,0.3875,Scholven,35,Amprion GmbH,51.596959999999996,7.004519999999999,
BNA0375,DE,Uniper Kraftwerke GmbH ,Staudinger,1,,63538,Großkrotzenburg,,Hessen,1965,1965.0,,2013.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,249.0,,,,,,0.3375,Großkrotzenburg,220,TenneT TSO GmbH ,50.088553000000005,8.953399000000001,
BNA0376,DE,Uniper Kraftwerke GmbH ,Staudinger,3,,63538,Großkrotzenburg,,Hessen,1970,1970.0,,2012.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,293.0,,,,,,0.35,Großkrotzenburg,380,TenneT TSO GmbH ,50.088553000000005,8.953399000000001,
BNA0377,DE,Uniper Kraftwerke GmbH ,Staudinger,5,Staudinger 5 (Großkrotzenburg),63538,Großkrotzenburg,,Hessen,1992,1992.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,510.0,553.0,300.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.405,Großkrotzenburg,380,TenneT TSO GmbH ,50.088553000000005,8.953399000000001,
BNA0402,DE,Vattenfall Europe Wärme Aktiengesellschaft,Tiefstack,Tiefstack,Hamburg-Tiefstack HKW,22113,Hamburg,Andreas-Meyer-Straße 8,Hamburg,1993,1993.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,194.0,205.0,785.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4075,Tiefstack,110,Stromnetz Hamburg GmbH,53.52616631,10.06317616,
BNA0403,DE,Vattenfall Europe Wärme AG,Wedel,Wedel 2,Wedel 2,22880,Wedel,Tinsdaler Weg 146,Schleswig-Holstein,1962,1962.0,1993.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,123.0,138.7,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.36,http://www.abendblatt.de/hamburg/article108154203/Naturschuetzer-sorgen-fuer-hoehere-Umweltbelastung.html,0.4075,Wedel,110,Stromnetz Hamburg GmbH,53.56695702,9.724445343,
BNA0404,DE,Vattenfall Europe Wärme AG,Wedel,Wedel 1,Wedel 1,22880,Wedel,Tinsdaler Weg 146,Schleswig-Holstein,1961,1961.0,1993.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,137.0,151.0,423.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.36,http://www.abendblatt.de/hamburg/article108154203/Naturschuetzer-sorgen-fuer-hoehere-Umweltbelastung.html,0.4075,Wedel,110,Stromnetz Hamburg GmbH,53.56695702,9.724445343,
BNA0413a,DE,RWE Generation SE,Westfalen,C,,59071,Hamm-Uentrop,,Nordrhein-Westfalen,1969,1969.0,,2016.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,284.0,,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3475,Lippborg,110,Westnetz GmbH,51.680278,7.969722,
BNA0413b,DE,RWE Generation SE,Westfalen,D,,59071,Hamm-Uentrop,,Nordrhein-Westfalen,2014,2014.0,,,special_case,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,765.0,,,,0.46,http://www.rwe.com/web/cms/de/1770974/rwe-generation-se/standorte/deutschland/kw-westfalen/,0.46,Uentrop,380,Amprion GmbH,51.680278,7.969722,
BNA0413c,DE,RWE Generation SE,Westfalen,E,Westfalen E (Hamm-Uentrop),59071,Hamm-Uentrop,,Nordrhein-Westfalen,2014,2014.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,765.0,820.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.46,http://www.rwe.com/web/cms/de/1770974/rwe-generation-se/standorte/deutschland/kw-westfalen/,0.46,Uentrop,380,Amprion GmbH,51.680278,7.969722,
BNA0414,DE,RWE Generation SE,Westfalen,A,,59071,Hamm-Uentrop,,Nordrhein-Westfalen,1963,1963.0,,2011.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,152.0,,,,,,0.3325,Lippborg,110,Westnetz GmbH,51.677820000000004,7.9742,
BNA0415,DE,RWE Generation SE,Westfalen,B,,59071,Hamm-Uentrop,,Nordrhein-Westfalen,1963,1963.0,,2011.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,152.0,,,,,,0.3325,Lippborg,110,Westnetz GmbH,51.677820000000004,7.9742,
BNA0420,DE,Stadtwerke Hannover AG,GKH,Block1,Hannover-Stöcken,30419,Hannover,,Niedersachsen,1989,1989.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,136.0,150.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3975,UW-Stöcken,110,enercity Netzgesellschaft mbH ,52.42,9.648611,
BNA0421,DE,Stadtwerke Hannover AG,GKH,Block2,Hannover-Stöcken,30419,Hannover,,Niedersachsen,1989,1989.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,136.0,150.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3975,UW-Stöcken,110,enercity Netzgesellschaft mbH ,52.42,9.648611,
BNA0432,DE,EnBW Energie Baden-Württemberg AG,Heizkraftwerk Heilbronn,HLB 5,Heilbronn 5,74076,Heilbronn,Lichtenbergerstraße 23,Baden-Württemberg,1965,1965.0,2010.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,125.0,125.0,28.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.45,Heilbronn,110,Netze BW GmbH,49.177334,9.206318,
BNA0433,DE,EnBW Energie Baden-Württemberg AG,Heizkraftwerk Heilbronn,HLB 6,Heilbronn 6,74076,Heilbronn,Lichtenbergerstraße 23,Baden-Württemberg,1966,1966.0,2010.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,125.0,125.0,28.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.45,Heilbronn,110,Netze BW GmbH,49.177334,9.206318,
BNA0434,DE,EnBW Energie Baden-Württemberg AG,Heizkraftwerk Heilbronn,HLB 7,Heilbronn 7,74076,Heilbronn,Lichtenbergerstraße 23,Baden-Württemberg,1985,1985.0,2009.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,778.0,816.0,550.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4475,Großgartach,380,Transnet BW GmbH,49.177334,9.206318,
BNA0447,DE,Steag GmbH,KW Herne,Herne 2,,44653,Herne,Hertener Str. 16,Nordrhein-Westfalen,1963,1963.0,,2014.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,133.0,,,,,,0.3325,220 kV Schaltanlage Eiberg,220,Amprion GmbH,51.550753,7.187481,
BNA0448,DE,Uniper Kraftwerke GmbH ,Shamrock,,,44652,Herne,,Nordrhein-Westfalen,1957,1957.0,,2013.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,132.0,,,,,,0.3175,Gelsenkirchen,110,Amprion GmbH,51.52849121,7.17779686,
BNA0449,DE,Steag GmbH,KW Herne,Herne 3,Herne 3,44654,Herne,Hertener Str. 16,Nordrhein-Westfalen,1966,1966.0,1989.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,280.0,310.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.3,http://www.rewag.de/fileadmin/news_archiv/pages/aktuell/newsdetail03ea.html?id=167/,0.3975,220 kV Schaltanlage Eiberg,220,Amprion GmbH,51.550753,7.187481,
BNA0450,DE,Steag GmbH,KW Herne,Herne 4,Herne 4,44655,Herne,Hertener Str. 16,Nordrhein-Westfalen,1989,1989.0,2013.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,449.0,500.0,550.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.4,http://www.gvst.de/dokumente/fachbeitraege/GVSt-Jahresveranstaltung%202010_4.pdf,0.4575,220 kV Schaltanlage Bochum,220,Amprion GmbH,51.550753,7.187481,
BNA0464,DE,Stadtwerke Hannover AG,KWM,Block3,Mehrum 3 (C),31249,Hohenhameln OT Mehrum,,Niedersachsen,1979,1979.0,2003.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,690.0,750.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4325,UW-Mehrum,220,TenneT TSO GmbH ,52.3150224,10.09141738,
BNA0493,DE,RWE Generation SE,Ibbenbüren,B,Ibbenbüren,49479,Ibbenbüren,,Nordrhein-Westfalen,1985,1985.0,2009.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,794.0,838.0,20.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4475,Westerkappeln,380,Amprion GmbH,52.28881179,7.747906179,
BNA0498,DE,Infraserv GmbH & Co. Höchst KG,Heizkraftwerk,Block B,Frankfurt-Hoechst A u. B,65926,Industriepark Höchst,,Hessen,1989,1989.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Combined cycle,CHP,no,yes,66.0,70.42895,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.4905,FWH O/W,10,Infraserv GmbH & Co. Höchst KG,50.09178,8.53105,
BNA0510b,DE,SWK - Stadtwerke Kaiserslautern,HKW Karcherstr.,20,,67655,Kaiserslautern,,Rheinland-Pfalz,1996,1996.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,13.4,,,,,,0.415,UW1,20,SWK Stadtwerke Kaiserslautern Versorgungs-AG,49.43461,7.75824,
BNA0518a,DE,EnBW Energie Baden-Württemberg AG,Rheinhafen-Dampfkraftwerk,RDK 7,Karlsruhe-RDK 7,76189,Karlsruhe,Fettweisstraße 42,Baden-Württemberg,1985,1985.0,2005.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,505.0,550.0,220.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.4375,Daxlanden,380,Transnet BW GmbH,49.0125,8.302778,
BNA0518b,DE,EnBW Energie Baden-Württemberg AG,Rheinhafen-Dampfkraftwerk,RDK 8,Karlsruhe-RDK 8,76189,Karlsruhe,Fettweisstraße 42,Baden-Württemberg,2014,2014.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,842.0,912.0,220.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.46,https://www.enbw.com/unternehmen/konzern/energieerzeugung/fossile-energie/standorte.html,0.46,Daxlanden,380,Transnet BW GmbH,49.0125,8.302778,
BNA0526,DE,Gemeinschaftskraftwerk Kiel GmbH,Gemeinschaftskraftwerk Kiel,,Kiel-Ost (GKK),24149,Kiel,,Schleswig-Holstein,1970,1970.0,1992.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,CHP,no,yes,323.0,354.0,295.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.39,http://www.bund.net/fileadmin/bundnet/publikationen/energie/20070628_energie_stilllegungsluege_kohlekraftwerke_klimafakten.pdf,0.405,Umspannwerk Hasselfelde,220,TenneT TSO GmbH ,54.33945,10.1766,
BNA0557a,DE,Currenta GmbH & Co. OHG,Kraftwerk L 57,,,47812,Krefeld-Uerdingen,"CHEMPARK, Geb. L 57",Nordrhein-Westfalen,1957,1957.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,26.0,,,,,,0.3175,,25,CURRENTA,51.369811,6.6615,
BNA0557b,DE,Currenta GmbH & Co. OHG,Kraftwerk N 230,,Krefeld-Uerdingen N 230,47812,Krefeld-Uerdingen,"CHEMPARK, Geb. N 230",Nordrhein-Westfalen,1971,1971.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,110.0,116.0,460.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3525,,25,CURRENTA,51.369811,6.6615,
BNA0600b,DE,Currenta GmbH & Co. OHG,G-Kraftwerk,,Leverkusen G15/G22/X50,51368,Leverkusen,"CHEMPARK, Geb. G 22",Nordrhein-Westfalen,1962,1962.0,,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,IPP,no,yes,103.0,108.54615,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.33,,25,CURRENTA,51.368871999999996,6.654106,
BNA0618,DE,Steag GmbH,KW Lünen,Lünen 6,Lünen 6,44536,Lünen,Moltkestr. 215,Nordrhein-Westfalen,1962,1962.0,1996.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,no,149.0,170.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.36,http://www.trianel-luenen.de/pm/trianel-kohlekraftwerk-luenen-ausgezeichnet-1/,0.415,110 kV Schaltanlage Lünen,110,Westnetz GmbH,51.61403992,7.4812539739999995,
BNA0619,DE,Steag GmbH,KW Lünen,Lünen 7,Lünen 7,44537,Lünen,Moltkestr. 215,Nordrhein-Westfalen,1969,1969.0,1997.0,,operating,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,324.0,350.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.36,http://www.trianel-luenen.de/pm/trianel-kohlekraftwerk-luenen-ausgezeichnet-1/,0.4175,220 kV Schaltanlage Elmenhorst,220,Amprion GmbH/DB Energie GmbH,51.61403992,7.4812539739999995,
BNA0642,DE,Grosskraftwerk Mannheim AG,GKM ,Block 3,,68199,Mannheim,Marguerrestraße 1,Baden-Württemberg,1966,1966.0,,2015.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,202.5,,,,,,0.34,"Transnet BW (220kV) Einspeisepunkt 220 kV Neckarau und 220 kV Altlußheim, Pfalzwerke Netzgesellschaft 220 kV Mutterstadt (Rhein N, Rhein S), 110 kV Mutterstadt Waldmühle N, Waldmühle S Netrion diverse 110 kV und 10 kV Anschlüsse",220/110/10,"Transnet BW, Pfalzwerke Netzgesellschaft, Netrion, DB Energie GmbH",49.445694,8.490444,
BNA0643,DE,Grosskraftwerk Mannheim AG,GKM ,Block 4,,68199,Mannheim,Marguerrestraße 1,Baden-Württemberg,1970,1970.0,,2015.0,shutdown,Hard coal,Fossil fuels,Hard coal,,Steam turbine,,no,yes,202.5,,,,,,0.35,"Transnet BW (220kV) Einspeisepunkt 220 kV Neckarau und 220 kV Altlußheim, Pfalzwerke Netzgesellschaft 220 kV Mutterstadt (Rhein N, Rhein S), 110 kV Mutterstadt Waldmühle N, Waldmühle S Netrion diverse 110 kV und 10 kV Anschlüsse",220/110/10,"Transnet BW, Pfalzwerke Netzgesellschaft, Netrion, DB Energie GmbH",49.445694,8.490444,
